FeatureSize,Run,Model,Accuracy,Precision,Recall,F1,AUC,NumSelectedFeatures
8,74,RandomForest,1.0,1.0,1.0,1.0,1.0,8
8,74,SVM,1.0,1.0,1.0,1.0,1.0,8
8,74,KNN,1.0,1.0,1.0,1.0,1.0,8
8,74,GradientBoosting,0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,0.998236331569665,8
8,75,LogisticRegression,0.9166666666666666,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9876543209876543,8
8,75,RandomForest,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9929453262786596,8
8,75,SVM,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9929453262786596,8
8,75,KNN,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9964726631393298,8
8,75,GradientBoosting,0.9166666666666666,0.9473684210526315,0.8571428571428571,0.9,0.9700176366843034,8
8,76,LogisticRegression,0.9375,0.9090909090909091,0.9523809523809523,0.9302325581395349,0.9911816578483246,8
8,76,RandomForest,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9947089947089948,8
8,76,SVM,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9911816578483246,8
8,76,KNN,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9955908289241623,8
8,76,GradientBoosting,0.9166666666666666,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9135802469135802,8
8,77,LogisticRegression,0.9166666666666666,0.84,1.0,0.9130434782608695,0.9964726631393298,8
8,77,RandomForest,1.0,1.0,1.0,1.0,1.0,8
8,77,SVM,0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,1.0,8
8,77,KNN,1.0,1.0,1.0,1.0,1.0,8
8,77,GradientBoosting,1.0,1.0,1.0,1.0,1.0,8
8,78,LogisticRegression,0.9375,0.95,0.9047619047619048,0.926829268292683,0.9876543209876544,8
8,78,RandomForest,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9938271604938272,8
8,78,SVM,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9894179894179894,8
8,78,KNN,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9964726631393298,8
8,78,GradientBoosting,0.8958333333333334,0.8636363636363636,0.9047619047619048,0.8837209302325582,0.9426807760141094,8
8,79,LogisticRegression,1.0,1.0,1.0,1.0,1.0,8
8,79,RandomForest,1.0,1.0,1.0,1.0,1.0,8
8,79,SVM,1.0,1.0,1.0,1.0,1.0,8
8,79,KNN,1.0,1.0,1.0,1.0,1.0,8
8,79,GradientBoosting,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9567901234567902,8
8,80,LogisticRegression,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9947089947089947,8
8,80,RandomForest,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9973544973544973,8
8,80,SVM,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9911816578483246,8
8,80,KNN,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9938271604938272,8
8,80,GradientBoosting,0.8541666666666666,0.8181818181818182,0.8571428571428571,0.8372093023255814,0.9647266313932981,8
8,81,LogisticRegression,0.9375,0.95,0.9047619047619048,0.926829268292683,0.9911816578483245,8
8,81,RandomForest,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,1.0,8
8,81,SVM,0.9583333333333334,1.0,0.9047619047619048,0.95,0.998236331569665,8
8,81,KNN,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9947089947089947,8
8,81,GradientBoosting,0.9375,0.95,0.9047619047619048,0.926829268292683,0.9338624338624338,8
8,82,LogisticRegression,0.9583333333333334,1.0,0.9047619047619048,0.95,0.998236331569665,8
8,82,RandomForest,0.9166666666666666,1.0,0.8095238095238095,0.8947368421052632,1.0,8
8,82,SVM,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9947089947089947,8
8,82,KNN,0.9375,1.0,0.8571428571428571,0.9230769230769231,0.972663139329806,8
8,82,GradientBoosting,0.9375,1.0,0.8571428571428571,0.9230769230769231,0.9506172839506173,8
8,83,LogisticRegression,0.9583333333333334,0.9130434782608695,1.0,0.9545454545454546,1.0,8
8,83,RandomForest,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9876543209876543,8
8,83,SVM,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9947089947089947,8
8,83,KNN,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9708994708994709,8
8,83,GradientBoosting,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,1.0,8
8,84,LogisticRegression,1.0,1.0,1.0,1.0,1.0,8
8,84,RandomForest,1.0,1.0,1.0,1.0,1.0,8
8,84,SVM,1.0,1.0,1.0,1.0,1.0,8
8,84,KNN,1.0,1.0,1.0,1.0,1.0,8
8,84,GradientBoosting,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9964726631393299,8
8,85,LogisticRegression,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9964726631393298,8
8,85,RandomForest,1.0,1.0,1.0,1.0,1.0,8
8,85,SVM,1.0,1.0,1.0,1.0,1.0,8
8,85,KNN,1.0,1.0,1.0,1.0,1.0,8
8,85,GradientBoosting,0.9166666666666666,0.8695652173913043,0.9523809523809523,0.9090909090909091,0.9929453262786596,8
8,86,LogisticRegression,0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,1.0,8
8,86,RandomForest,1.0,1.0,1.0,1.0,1.0,8
8,86,SVM,0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,1.0,8
8,86,KNN,1.0,1.0,1.0,1.0,1.0,8
8,86,GradientBoosting,1.0,1.0,1.0,1.0,1.0,8
8,87,LogisticRegression,0.9583333333333334,0.9130434782608695,1.0,0.9545454545454546,0.9964726631393298,8
8,87,RandomForest,1.0,1.0,1.0,1.0,1.0,8
8,87,SVM,1.0,1.0,1.0,1.0,1.0,8
8,87,KNN,1.0,1.0,1.0,1.0,1.0,8
8,87,GradientBoosting,1.0,1.0,1.0,1.0,1.0,8
8,88,LogisticRegression,0.9583333333333334,1.0,0.9047619047619048,0.95,1.0,8
8,88,RandomForest,0.9583333333333334,1.0,0.9047619047619048,0.95,0.998236331569665,8
8,88,SVM,0.9583333333333334,1.0,0.9047619047619048,0.95,1.0,8
8,88,KNN,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9964726631393298,8
8,88,GradientBoosting,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9708994708994708,8
8,89,LogisticRegression,0.9375,0.875,1.0,0.9333333333333333,1.0,8
8,89,RandomForest,0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,1.0,8
8,89,SVM,1.0,1.0,1.0,1.0,1.0,8
8,89,KNN,1.0,1.0,1.0,1.0,1.0,8
8,89,GradientBoosting,0.8958333333333334,0.8076923076923077,1.0,0.8936170212765957,0.8518518518518519,8
8,90,LogisticRegression,0.9375,0.95,0.9047619047619048,0.926829268292683,0.9929453262786596,8
8,90,RandomForest,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9902998236331569,8
8,90,SVM,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9964726631393298,8
8,90,KNN,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9717813051146384,8
8,90,GradientBoosting,0.8958333333333334,0.8333333333333334,0.9523809523809523,0.8888888888888888,0.9488536155202822,8
8,91,LogisticRegression,0.9375,0.9090909090909091,0.9523809523809523,0.9302325581395349,0.9911816578483246,8
8,91,RandomForest,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9911816578483246,8
8,91,SVM,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9947089947089947,8
8,91,KNN,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9964726631393298,8
8,91,GradientBoosting,0.9375,0.95,0.9047619047619048,0.926829268292683,0.9320987654320987,8
8,92,LogisticRegression,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,1.0,8
8,92,RandomForest,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9991181657848325,8
8,92,SVM,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,1.0,8
8,92,KNN,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9938271604938271,8
8,92,GradientBoosting,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9911816578483246,8
8,93,LogisticRegression,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9964726631393298,8
8,93,RandomForest,1.0,1.0,1.0,1.0,1.0,8
8,93,SVM,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.998236331569665,8
8,93,KNN,1.0,1.0,1.0,1.0,1.0,8
8,93,GradientBoosting,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9947089947089948,8
8,94,LogisticRegression,0.9375,0.9090909090909091,0.9523809523809523,0.9302325581395349,0.9911816578483246,8
8,94,RandomForest,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9876543209876544,8
8,94,SVM,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9911816578483246,8
8,94,KNN,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9929453262786596,8
8,94,GradientBoosting,0.9375,0.9090909090909091,0.9523809523809523,0.9302325581395349,0.9550264550264551,8
8,95,LogisticRegression,0.9166666666666666,1.0,0.8095238095238095,0.8947368421052632,0.9964726631393298,8
8,95,RandomForest,0.9375,1.0,0.8571428571428571,0.9230769230769231,0.9947089947089947,8
8,95,SVM,0.9166666666666666,1.0,0.8095238095238095,0.8947368421052632,0.9911816578483245,8
8,95,KNN,0.9166666666666666,1.0,0.8095238095238095,0.8947368421052632,0.9497354497354497,8
8,95,GradientBoosting,0.9166666666666666,1.0,0.8095238095238095,0.8947368421052632,0.9047619047619048,8
8,96,LogisticRegression,0.9166666666666666,0.9473684210526315,0.8571428571428571,0.9,0.9876543209876543,8
8,96,RandomForest,0.8958333333333334,0.9,0.8571428571428571,0.8780487804878049,0.9717813051146384,8
8,96,SVM,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9788359788359788,8
8,96,KNN,0.9375,1.0,0.8571428571428571,0.9230769230769231,0.9506172839506173,8
8,96,GradientBoosting,0.8333333333333334,0.782608695652174,0.8571428571428571,0.8181818181818182,0.8271604938271606,8
8,97,LogisticRegression,0.9166666666666666,0.8695652173913043,0.9523809523809523,0.9090909090909091,0.9876543209876543,8
8,97,RandomForest,0.9375,1.0,0.8571428571428571,0.9230769230769231,0.9797178130511464,8
8,97,SVM,0.9375,0.9090909090909091,0.9523809523809523,0.9302325581395349,0.9858906525573192,8
8,97,KNN,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9894179894179893,8
8,97,GradientBoosting,0.8958333333333334,0.8636363636363636,0.9047619047619048,0.8837209302325582,0.9365079365079365,8
8,98,LogisticRegression,0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,0.9964726631393299,8
8,98,RandomForest,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,1.0,8
8,98,SVM,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.998236331569665,8
8,98,KNN,1.0,1.0,1.0,1.0,1.0,8
8,98,GradientBoosting,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,1.0,8
8,99,LogisticRegression,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9929453262786596,8
8,99,RandomForest,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,1.0,8
8,99,SVM,0.9583333333333334,1.0,0.9047619047619048,0.95,0.998236331569665,8
8,99,KNN,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9955908289241623,8
8,99,GradientBoosting,0.9375,0.95,0.9047619047619048,0.926829268292683,0.9850088183421517,8
8,100,LogisticRegression,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9964726631393298,8
8,100,RandomForest,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9947089947089947,8
8,100,SVM,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9947089947089947,8
8,100,KNN,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.998236331569665,8
8,100,GradientBoosting,0.9375,0.95,0.9047619047619048,0.926829268292683,0.9338624338624338,8
10,1,LogisticRegression,0.9583333333333334,0.9130434782608695,1.0,0.9545454545454546,0.9964726631393298,10
10,1,RandomForest,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9947089947089948,10
10,1,SVM,0.9583333333333334,1.0,0.9047619047619048,0.95,0.998236331569665,10
10,1,KNN,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9920634920634921,10
10,1,GradientBoosting,0.8958333333333334,0.8333333333333334,0.9523809523809523,0.8888888888888888,0.9691358024691359,10
10,2,LogisticRegression,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9947089947089947,10
10,2,RandomForest,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9911816578483245,10
10,2,SVM,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9929453262786596,10
10,2,KNN,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9708994708994708,10
10,2,GradientBoosting,0.9375,0.95,0.9047619047619048,0.926829268292683,0.9320987654320987,10
10,3,LogisticRegression,0.9375,0.9090909090909091,0.9523809523809523,0.9302325581395349,0.9894179894179894,10
10,3,RandomForest,1.0,1.0,1.0,1.0,1.0,10
10,3,SVM,1.0,1.0,1.0,1.0,1.0,10
10,3,KNN,1.0,1.0,1.0,1.0,1.0,10
10,3,GradientBoosting,1.0,1.0,1.0,1.0,1.0,10
10,4,LogisticRegression,0.9583333333333334,1.0,0.9047619047619048,0.95,1.0,10
10,4,RandomForest,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9947089947089947,10
10,4,SVM,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.998236331569665,10
10,4,KNN,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9991181657848325,10
10,4,GradientBoosting,0.9375,0.95,0.9047619047619048,0.926829268292683,0.9708994708994709,10
10,5,LogisticRegression,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.998236331569665,10
10,5,RandomForest,0.9375,0.95,0.9047619047619048,0.926829268292683,0.9964726631393298,10
10,5,SVM,0.9583333333333334,1.0,0.9047619047619048,0.95,0.998236331569665,10
10,5,KNN,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9964726631393298,10
10,5,GradientBoosting,0.9166666666666666,0.9473684210526315,0.8571428571428571,0.9,0.9241622574955908,10
10,6,LogisticRegression,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9964726631393298,10
10,6,RandomForest,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9911816578483246,10
10,6,SVM,0.9583333333333334,1.0,0.9047619047619048,0.95,0.998236331569665,10
10,6,KNN,0.9375,0.95,0.9047619047619048,0.926829268292683,0.9920634920634921,10
10,6,GradientBoosting,0.9375,1.0,0.8571428571428571,0.9230769230769231,0.9735449735449735,10
10,7,LogisticRegression,0.9375,0.875,1.0,0.9333333333333333,0.9964726631393298,10
10,7,RandomForest,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9938271604938271,10
10,7,SVM,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9964726631393299,10
10,7,KNN,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9973544973544973,10
10,7,GradientBoosting,0.9583333333333334,1.0,0.9047619047619048,0.95,0.947089947089947,10
10,8,LogisticRegression,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9929453262786596,10
10,8,RandomForest,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9964726631393298,10
10,8,SVM,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9929453262786596,10
10,8,KNN,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9947089947089948,10
10,8,GradientBoosting,1.0,1.0,1.0,1.0,1.0,10
10,9,LogisticRegression,0.9375,0.95,0.9047619047619048,0.926829268292683,0.9876543209876543,10
10,9,RandomForest,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9947089947089947,10
10,9,SVM,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9964726631393298,10
10,9,KNN,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9973544973544974,10
10,9,GradientBoosting,1.0,1.0,1.0,1.0,1.0,10
10,10,LogisticRegression,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9947089947089947,10
10,10,RandomForest,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9938271604938272,10
10,10,SVM,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9964726631393298,10
10,10,KNN,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9955908289241623,10
10,10,GradientBoosting,0.9166666666666666,0.9473684210526315,0.8571428571428571,0.9,0.9091710758377426,10
10,11,LogisticRegression,0.9375,0.95,0.9047619047619048,0.926829268292683,0.9894179894179893,10
10,11,RandomForest,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9920634920634921,10
10,11,SVM,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9876543209876543,10
10,11,KNN,0.9375,0.95,0.9047619047619048,0.926829268292683,0.947089947089947,10
10,11,GradientBoosting,0.9166666666666666,0.9473684210526315,0.8571428571428571,0.9,0.9100529100529102,10
10,12,LogisticRegression,0.8958333333333334,0.8333333333333334,0.9523809523809523,0.8888888888888888,0.9770723104056438,10
10,12,RandomForest,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9947089947089947,10
10,12,SVM,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9894179894179894,10
10,12,KNN,0.8958333333333334,0.8333333333333334,0.9523809523809523,0.8888888888888888,0.9858906525573192,10
10,12,GradientBoosting,0.9166666666666666,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9488536155202821,10
10,13,LogisticRegression,0.9375,0.95,0.9047619047619048,0.926829268292683,0.9841269841269842,10
10,13,RandomForest,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9973544973544974,10
10,13,SVM,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9911816578483245,10
10,13,KNN,0.9583333333333334,1.0,0.9047619047619048,0.95,0.972663139329806,10
10,13,GradientBoosting,0.9375,0.9090909090909091,0.9523809523809523,0.9302325581395349,0.9700176366843033,10
10,14,LogisticRegression,0.9166666666666666,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9929453262786596,10
10,14,RandomForest,1.0,1.0,1.0,1.0,1.0,10
10,14,SVM,1.0,1.0,1.0,1.0,1.0,10
10,14,KNN,0.9583333333333334,0.9130434782608695,1.0,0.9545454545454546,1.0,10
10,14,GradientBoosting,1.0,1.0,1.0,1.0,1.0,10
10,15,LogisticRegression,0.9166666666666666,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9894179894179894,10
10,15,RandomForest,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9938271604938271,10
10,15,SVM,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9947089947089947,10
10,15,KNN,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9964726631393298,10
10,15,GradientBoosting,0.9166666666666666,0.9473684210526315,0.8571428571428571,0.9,0.9514991181657848,10
10,16,LogisticRegression,0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,1.0,10
10,16,RandomForest,0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,1.0,10
10,16,SVM,0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,1.0,10
10,16,KNN,0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,1.0,10
10,16,GradientBoosting,0.9375,0.875,1.0,0.9333333333333333,0.9947089947089947,10
10,17,LogisticRegression,0.9375,0.95,0.9047619047619048,0.926829268292683,0.9929453262786596,10
10,17,RandomForest,0.9583333333333334,1.0,0.9047619047619048,0.95,0.982363315696649,10
10,17,SVM,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9929453262786596,10
10,17,KNN,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9744268077601411,10
10,17,GradientBoosting,0.9166666666666666,0.9473684210526315,0.8571428571428571,0.9,0.9100529100529102,10
10,18,LogisticRegression,0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,1.0,10
10,18,RandomForest,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9955908289241623,10
10,18,SVM,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9929453262786596,10
10,18,KNN,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9717813051146384,10
10,18,GradientBoosting,0.875,0.8,0.9523809523809523,0.8695652173913043,0.95326278659612,10
10,19,LogisticRegression,0.9583333333333334,0.9130434782608695,1.0,0.9545454545454546,1.0,10
10,19,RandomForest,0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,1.0,10
10,19,SVM,0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,1.0,10
10,19,KNN,0.9583333333333334,0.9130434782608695,1.0,0.9545454545454546,1.0,10
10,19,GradientBoosting,0.9375,0.875,1.0,0.9333333333333333,0.9947089947089947,10
10,20,LogisticRegression,0.9375,0.95,0.9047619047619048,0.926829268292683,0.9947089947089947,10
10,20,RandomForest,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9955908289241622,10
10,20,SVM,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9947089947089947,10
10,20,KNN,0.9375,0.95,0.9047619047619048,0.926829268292683,0.9920634920634921,10
10,20,GradientBoosting,0.9166666666666666,0.9473684210526315,0.8571428571428571,0.9,0.9673721340388007,10
10,21,LogisticRegression,0.9166666666666666,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9894179894179893,10
10,21,RandomForest,0.9375,0.95,0.9047619047619048,0.926829268292683,0.9858906525573192,10
10,21,SVM,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9858906525573192,10
10,21,KNN,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9876543209876544,10
10,21,GradientBoosting,0.875,0.8260869565217391,0.9047619047619048,0.8636363636363636,0.9462081128747796,10
10,22,LogisticRegression,1.0,1.0,1.0,1.0,1.0,10
10,22,RandomForest,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9964726631393298,10
10,22,SVM,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9964726631393298,10
10,22,KNN,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9947089947089947,10
10,22,GradientBoosting,0.8958333333333334,0.9,0.8571428571428571,0.8780487804878049,0.9894179894179895,10
10,23,LogisticRegression,0.9375,0.875,1.0,0.9333333333333333,0.9947089947089947,10
10,23,RandomForest,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.998236331569665,10
10,23,SVM,0.9375,0.875,1.0,0.9333333333333333,0.9964726631393299,10
10,23,KNN,0.9375,0.875,1.0,0.9333333333333333,0.9814814814814815,10
10,23,GradientBoosting,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9894179894179893,10
10,24,LogisticRegression,0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,1.0,10
10,24,RandomForest,0.9375,0.875,1.0,0.9333333333333333,0.998236331569665,10
10,24,SVM,0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,1.0,10
10,24,KNN,0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,1.0,10
10,24,GradientBoosting,0.8333333333333334,0.7407407407407407,0.9523809523809523,0.8333333333333334,0.845679012345679,10
10,25,LogisticRegression,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9894179894179894,10
10,25,RandomForest,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9911816578483245,10
10,25,SVM,0.9375,1.0,0.8571428571428571,0.9230769230769231,0.9929453262786596,10
10,25,KNN,0.9375,1.0,0.8571428571428571,0.9230769230769231,0.9964726631393298,10
10,25,GradientBoosting,0.9166666666666666,0.9473684210526315,0.8571428571428571,0.9,0.9250440917107583,10
10,26,LogisticRegression,0.8958333333333334,0.8333333333333334,0.9523809523809523,0.8888888888888888,0.9753086419753086,10
10,26,RandomForest,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9920634920634921,10
10,26,SVM,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9964726631393298,10
10,26,KNN,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9929453262786596,10
10,26,GradientBoosting,0.9166666666666666,0.8695652173913043,0.9523809523809523,0.9090909090909091,0.9188712522045855,10
10,27,LogisticRegression,0.9375,0.9090909090909091,0.9523809523809523,0.9302325581395349,0.9876543209876543,10
10,27,RandomForest,0.9375,0.95,0.9047619047619048,0.926829268292683,0.9947089947089948,10
10,27,SVM,0.9375,0.95,0.9047619047619048,0.926829268292683,0.9911816578483246,10
10,27,KNN,0.9375,0.95,0.9047619047619048,0.926829268292683,0.9850088183421517,10
10,27,GradientBoosting,0.9375,0.95,0.9047619047619048,0.926829268292683,0.9250440917107583,10
10,28,LogisticRegression,0.9166666666666666,0.8695652173913043,0.9523809523809523,0.9090909090909091,0.9947089947089947,10
10,28,RandomForest,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9982363315696648,10
10,28,SVM,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9947089947089947,10
10,28,KNN,0.9375,0.875,1.0,0.9333333333333333,0.9973544973544973,10
10,28,GradientBoosting,0.8958333333333334,0.8333333333333334,0.9523809523809523,0.8888888888888888,0.9656084656084656,10
10,29,LogisticRegression,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9947089947089947,10
10,29,RandomForest,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9929453262786596,10
10,29,SVM,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9947089947089947,10
10,29,KNN,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9955908289241622,10
10,29,GradientBoosting,0.9166666666666666,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9303350970017636,10
10,30,LogisticRegression,0.9375,0.9090909090909091,0.9523809523809523,0.9302325581395349,0.9964726631393298,10
10,30,RandomForest,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9947089947089948,10
10,30,SVM,0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,0.998236331569665,10
10,30,KNN,0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,0.9991181657848325,10
10,30,GradientBoosting,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9506172839506173,10
10,31,LogisticRegression,1.0,1.0,1.0,1.0,1.0,10
10,31,RandomForest,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9955908289241623,10
10,31,SVM,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9947089947089947,10
10,31,KNN,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.972663139329806,10
10,31,GradientBoosting,0.8541666666666666,0.7692307692307693,0.9523809523809523,0.851063829787234,0.8650793650793651,10
10,32,LogisticRegression,0.9583333333333334,1.0,0.9047619047619048,0.95,1.0,10
10,32,RandomForest,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9991181657848324,10
10,32,SVM,0.9583333333333334,0.9130434782608695,1.0,0.9545454545454546,0.998236331569665,10
