FeatureSize,Run,Model,Dataset,Accuracy,Precision,Recall,F1,AUC,NumSelectedFeatures
12,57,RandomForest,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9929453262786596,12
12,57,RandomForest,CPTAC,,,,,,12
12,57,SVM,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9993489583333334,12
12,57,SVM,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,1.0,12
12,57,SVM,CPTAC,,,,,,12
12,57,KNN,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9983723958333334,12
12,57,KNN,Test (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,57,KNN,CPTAC,,,,,,12
12,57,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,57,GradientBoosting,Test (TCGA),0.8958333333333334,0.9,0.8571428571428571,0.8780487804878049,0.9453262786596119,12
12,57,GradientBoosting,CPTAC,,,,,,12
12,58,LogisticRegression,Train (TCGA),0.9732142857142857,0.9591836734693877,0.9791666666666666,0.9690721649484536,0.9977213541666666,12
12,58,LogisticRegression,Test (TCGA),0.9166666666666666,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9894179894179894,12
12,58,LogisticRegression,CPTAC,,,,,,12
12,58,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,58,RandomForest,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,1.0,12
12,58,RandomForest,CPTAC,,,,,,12
12,58,SVM,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9993489583333334,12
12,58,SVM,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.998236331569665,12
12,58,SVM,CPTAC,,,,,,12
12,58,KNN,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9964192708333334,12
12,58,KNN,Test (TCGA),0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,1.0,12
12,58,KNN,CPTAC,,,,,,12
12,58,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,58,GradientBoosting,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.9735449735449735,12
12,58,GradientBoosting,CPTAC,,,,,,12
12,59,LogisticRegression,Train (TCGA),0.9910714285714286,0.9795918367346939,1.0,0.9896907216494846,0.9996744791666666,12
12,59,LogisticRegression,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.998236331569665,12
12,59,LogisticRegression,CPTAC,,,,,,12
12,59,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,59,RandomForest,Test (TCGA),0.9375,1.0,0.8571428571428571,0.9230769230769231,0.9982363315696648,12
12,59,RandomForest,CPTAC,,,,,,12
12,59,SVM,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,59,SVM,Test (TCGA),0.9375,1.0,0.8571428571428571,0.9230769230769231,0.998236331569665,12
12,59,SVM,CPTAC,,,,,,12
12,59,KNN,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,59,KNN,Test (TCGA),0.9375,1.0,0.8571428571428571,0.9230769230769231,0.9761904761904762,12
12,59,KNN,CPTAC,,,,,,12
12,59,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,59,GradientBoosting,Test (TCGA),0.9375,1.0,0.8571428571428571,0.9230769230769231,0.9497354497354497,12
12,59,GradientBoosting,CPTAC,,,,,,12
12,60,LogisticRegression,Train (TCGA),0.9464285714285714,0.9565217391304348,0.9166666666666666,0.9361702127659575,0.9947916666666666,12
12,60,LogisticRegression,Test (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,60,LogisticRegression,CPTAC,,,,,,12
12,60,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,60,RandomForest,Test (TCGA),0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,1.0,12
12,60,RandomForest,CPTAC,,,,,,12
12,60,SVM,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9993489583333334,12
12,60,SVM,Test (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,60,SVM,CPTAC,,,,,,12
12,60,KNN,Train (TCGA),0.9732142857142857,0.9787234042553191,0.9583333333333334,0.968421052631579,0.99755859375,12
12,60,KNN,Test (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,60,KNN,CPTAC,,,,,,12
12,60,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,60,GradientBoosting,Test (TCGA),0.9583333333333334,0.9130434782608695,1.0,0.9545454545454546,0.9964726631393298,12
12,60,GradientBoosting,CPTAC,,,,,,12
12,61,LogisticRegression,Train (TCGA),0.9821428571428571,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9973958333333334,12
12,61,LogisticRegression,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.9964726631393298,12
12,61,LogisticRegression,CPTAC,,,,,,12
12,61,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,61,RandomForest,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.9973544973544973,12
12,61,RandomForest,CPTAC,,,,,,12
12,61,SVM,Train (TCGA),0.9910714285714286,1.0,0.9791666666666666,0.9894736842105263,0.9996744791666666,12
12,61,SVM,Test (TCGA),0.9375,1.0,0.8571428571428571,0.9230769230769231,0.998236331569665,12
12,61,SVM,CPTAC,,,,,,12
12,61,KNN,Train (TCGA),0.9910714285714286,1.0,0.9791666666666666,0.9894736842105263,1.0,12
12,61,KNN,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.9761904761904762,12
12,61,KNN,CPTAC,,,,,,12
12,61,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,61,GradientBoosting,Test (TCGA),0.9375,0.95,0.9047619047619048,0.926829268292683,0.9559082892416226,12
12,61,GradientBoosting,CPTAC,,,,,,12
12,62,LogisticRegression,Train (TCGA),0.9642857142857143,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9977213541666666,12
12,62,LogisticRegression,Test (TCGA),0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,1.0,12
12,62,LogisticRegression,CPTAC,,,,,,12
12,62,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,62,RandomForest,Test (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,62,RandomForest,CPTAC,,,,,,12
12,62,SVM,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9990234375,12
12,62,SVM,Test (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,62,SVM,CPTAC,,,,,,12
12,62,KNN,Train (TCGA),0.9732142857142857,1.0,0.9375,0.967741935483871,0.99951171875,12
12,62,KNN,Test (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,62,KNN,CPTAC,,,,,,12
12,62,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,62,GradientBoosting,Test (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,62,GradientBoosting,CPTAC,,,,,,12
12,63,LogisticRegression,Train (TCGA),0.9732142857142857,0.9591836734693877,0.9791666666666666,0.9690721649484536,0.9973958333333334,12
12,63,LogisticRegression,Test (TCGA),0.9583333333333334,0.9130434782608695,1.0,0.9545454545454546,1.0,12
12,63,LogisticRegression,CPTAC,,,,,,12
12,63,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,63,RandomForest,Test (TCGA),0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,1.0,12
12,63,RandomForest,CPTAC,,,,,,12
12,63,SVM,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9996744791666666,12
12,63,SVM,Test (TCGA),0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,1.0,12
12,63,SVM,CPTAC,,,,,,12
12,63,KNN,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9983723958333334,12
12,63,KNN,Test (TCGA),0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,0.9991181657848325,12
12,63,KNN,CPTAC,,,,,,12
12,63,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,63,GradientBoosting,Test (TCGA),0.9583333333333334,0.9130434782608695,1.0,0.9545454545454546,1.0,12
12,63,GradientBoosting,CPTAC,,,,,,12
12,64,LogisticRegression,Train (TCGA),0.9821428571428571,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.998046875,12
12,64,LogisticRegression,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.998236331569665,12
12,64,LogisticRegression,CPTAC,,,,,,12
12,64,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,64,RandomForest,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.9947089947089947,12
12,64,RandomForest,CPTAC,,,,,,12
12,64,SVM,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,64,SVM,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.9964726631393299,12
12,64,SVM,CPTAC,,,,,,12
12,64,KNN,Train (TCGA),0.9910714285714286,0.9795918367346939,1.0,0.9896907216494846,1.0,12
12,64,KNN,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.9735449735449735,12
12,64,KNN,CPTAC,,,,,,12
12,64,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,64,GradientBoosting,Test (TCGA),0.9166666666666666,1.0,0.8095238095238095,0.8947368421052632,0.8977072310405644,12
12,64,GradientBoosting,CPTAC,,,,,,12
12,65,LogisticRegression,Train (TCGA),0.9553571428571429,0.9574468085106383,0.9375,0.9473684210526315,0.9954427083333334,12
12,65,LogisticRegression,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.998236331569665,12
12,65,LogisticRegression,CPTAC,,,,,,12
12,65,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,65,RandomForest,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9982363315696648,12
12,65,RandomForest,CPTAC,,,,,,12
12,65,SVM,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9993489583333334,12
12,65,SVM,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9947089947089947,12
12,65,SVM,CPTAC,,,,,,12
12,65,KNN,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9991861979166666,12
12,65,KNN,Test (TCGA),0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9964726631393298,12
12,65,KNN,CPTAC,,,,,,12
12,65,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,65,GradientBoosting,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9691358024691358,12
12,65,GradientBoosting,CPTAC,,,,,,12
12,66,LogisticRegression,Train (TCGA),0.9910714285714286,1.0,0.9791666666666666,0.9894736842105263,0.9973958333333334,12
12,66,LogisticRegression,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9947089947089947,12
12,66,LogisticRegression,CPTAC,,,,,,12
12,66,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,66,RandomForest,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9982363315696648,12
12,66,RandomForest,CPTAC,,,,,,12
12,66,SVM,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9996744791666666,12
12,66,SVM,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.998236331569665,12
12,66,SVM,CPTAC,,,,,,12
12,66,KNN,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.998046875,12
12,66,KNN,Test (TCGA),0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9955908289241622,12
12,66,KNN,CPTAC,,,,,,12
12,66,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,66,GradientBoosting,Test (TCGA),0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9559082892416225,12
12,66,GradientBoosting,CPTAC,,,,,,12
12,67,LogisticRegression,Train (TCGA),0.9910714285714286,1.0,0.9791666666666666,0.9894736842105263,0.9993489583333334,12
12,67,LogisticRegression,Test (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,67,LogisticRegression,CPTAC,,,,,,12
12,67,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,67,RandomForest,Test (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,67,RandomForest,CPTAC,,,,,,12
12,67,SVM,Train (TCGA),0.9910714285714286,1.0,0.9791666666666666,0.9894736842105263,1.0,12
12,67,SVM,Test (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,67,SVM,CPTAC,,,,,,12
12,67,KNN,Train (TCGA),0.9910714285714286,1.0,0.9791666666666666,0.9894736842105263,0.9993489583333334,12
12,67,KNN,Test (TCGA),0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,1.0,12
12,67,KNN,CPTAC,,,,,,12
12,67,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,67,GradientBoosting,Test (TCGA),0.8541666666666666,0.7692307692307693,0.9523809523809523,0.851063829787234,0.9629629629629629,12
12,67,GradientBoosting,CPTAC,,,,,,12
12,68,LogisticRegression,Train (TCGA),0.9821428571428571,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9964192708333334,12
12,68,LogisticRegression,Test (TCGA),0.9166666666666666,0.8695652173913043,0.9523809523809523,0.9090909090909091,0.9929453262786596,12
12,68,LogisticRegression,CPTAC,,,,,,12
12,68,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,68,RandomForest,Test (TCGA),0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9929453262786596,12
12,68,RandomForest,CPTAC,,,,,,12
12,68,SVM,Train (TCGA),0.9910714285714286,1.0,0.9791666666666666,0.9894736842105263,0.9990234375,12
12,68,SVM,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9929453262786596,12
12,68,SVM,CPTAC,,,,,,12
12,68,KNN,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9977213541666666,12
12,68,KNN,Test (TCGA),0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9964726631393297,12
12,68,KNN,CPTAC,,,,,,12
12,68,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,68,GradientBoosting,Test (TCGA),0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.972663139329806,12
12,68,GradientBoosting,CPTAC,,,,,,12
12,69,LogisticRegression,Train (TCGA),0.9821428571428571,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.998046875,12
12,69,LogisticRegression,Test (TCGA),0.9166666666666666,1.0,0.8095238095238095,0.8947368421052632,0.998236331569665,12
12,69,LogisticRegression,CPTAC,,,,,,12
12,69,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,69,RandomForest,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.998236331569665,12
12,69,RandomForest,CPTAC,,,,,,12
12,69,SVM,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,1.0,12
12,69,SVM,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,1.0,12
12,69,SVM,CPTAC,,,,,,12
12,69,KNN,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,69,KNN,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,1.0,12
12,69,KNN,CPTAC,,,,,,12
12,69,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,69,GradientBoosting,Test (TCGA),0.9375,0.95,0.9047619047619048,0.926829268292683,0.9567901234567902,12
12,69,GradientBoosting,CPTAC,,,,,,12
12,70,LogisticRegression,Train (TCGA),0.9642857142857143,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9938151041666666,12
12,70,LogisticRegression,Test (TCGA),0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.998236331569665,12
12,70,LogisticRegression,CPTAC,,,,,,12
12,70,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,70,RandomForest,Test (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,70,RandomForest,CPTAC,,,,,,12
12,70,SVM,Train (TCGA),0.9732142857142857,1.0,0.9375,0.967741935483871,0.9983723958333334,12
12,70,SVM,Test (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,70,SVM,CPTAC,,,,,,12
12,70,KNN,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9996744791666666,12
12,70,KNN,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9991181657848325,12
12,70,KNN,CPTAC,,,,,,12
12,70,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,70,GradientBoosting,Test (TCGA),0.9583333333333334,0.9130434782608695,1.0,0.9545454545454546,0.9964726631393298,12
12,70,GradientBoosting,CPTAC,,,,,,12
12,71,LogisticRegression,Train (TCGA),0.9642857142857143,0.9782608695652174,0.9375,0.9574468085106383,0.9973958333333334,12
12,71,LogisticRegression,Test (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,71,LogisticRegression,CPTAC,,,,,,12
12,71,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,71,RandomForest,Test (TCGA),0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,1.0,12
12,71,RandomForest,CPTAC,,,,,,12
12,71,SVM,Train (TCGA),0.9732142857142857,1.0,0.9375,0.967741935483871,1.0,12
12,71,SVM,Test (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,71,SVM,CPTAC,,,,,,12
12,71,KNN,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9990234375,12
12,71,KNN,Test (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,71,KNN,CPTAC,,,,,,12
12,71,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,71,GradientBoosting,Test (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,71,GradientBoosting,CPTAC,,,,,,12
12,72,LogisticRegression,Train (TCGA),0.9821428571428571,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9986979166666666,12
12,72,LogisticRegression,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9964726631393298,12
12,72,LogisticRegression,CPTAC,,,,,,12
12,72,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,72,RandomForest,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9947089947089948,12
12,72,RandomForest,CPTAC,,,,,,12
12,72,SVM,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9993489583333334,12
12,72,SVM,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.998236331569665,12
12,72,SVM,CPTAC,,,,,,12
12,72,KNN,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9996744791666666,12
12,72,KNN,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9964726631393297,12
12,72,KNN,CPTAC,,,,,,12
12,72,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,72,GradientBoosting,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.9708994708994709,12
12,72,GradientBoosting,CPTAC,,,,,,12
12,73,LogisticRegression,Train (TCGA),0.9553571428571429,0.9574468085106383,0.9375,0.9473684210526315,0.9921875,12
12,73,LogisticRegression,Test (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,73,LogisticRegression,CPTAC,,,,,,12
12,73,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,73,RandomForest,Test (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,73,RandomForest,CPTAC,,,,,,12
12,73,SVM,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9983723958333334,12
12,73,SVM,Test (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,73,SVM,CPTAC,,,,,,12
12,73,KNN,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9986979166666666,12
12,73,KNN,Test (TCGA),0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,0.9991181657848325,12
12,73,KNN,CPTAC,,,,,,12
12,73,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,73,GradientBoosting,Test (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,73,GradientBoosting,CPTAC,,,,,,12
12,74,LogisticRegression,Train (TCGA),0.9553571428571429,0.9574468085106383,0.9375,0.9473684210526315,0.9954427083333334,12
12,74,LogisticRegression,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,1.0,12
12,74,LogisticRegression,CPTAC,,,,,,12
12,74,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,74,RandomForest,Test (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,74,RandomForest,CPTAC,,,,,,12
12,74,SVM,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9993489583333334,12
12,74,SVM,Test (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,74,SVM,CPTAC,,,,,,12
12,74,KNN,Train (TCGA),0.9732142857142857,0.9787234042553191,0.9583333333333334,0.968421052631579,0.9978841145833334,12
12,74,KNN,Test (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,74,KNN,CPTAC,,,,,,12
12,74,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,74,GradientBoosting,Test (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,74,GradientBoosting,CPTAC,,,,,,12
12,75,LogisticRegression,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9986979166666666,12
12,75,LogisticRegression,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9947089947089947,12
12,75,LogisticRegression,CPTAC,,,,,,12
12,75,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,75,RandomForest,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.998236331569665,12
12,75,RandomForest,CPTAC,,,,,,12
12,75,SVM,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9990234375,12
12,75,SVM,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.9964726631393298,12
12,75,SVM,CPTAC,,,,,,12
12,75,KNN,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9983723958333334,12
12,75,KNN,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9964726631393297,12
12,75,KNN,CPTAC,,,,,,12
12,75,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,75,GradientBoosting,Test (TCGA),0.9166666666666666,0.9473684210526315,0.8571428571428571,0.9,0.9700176366843034,12
12,75,GradientBoosting,CPTAC,,,,,,12
12,76,LogisticRegression,Train (TCGA),0.9642857142857143,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9964192708333334,12
12,76,LogisticRegression,Test (TCGA),0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9876543209876544,12
12,76,LogisticRegression,CPTAC,,,,,,12
12,76,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,76,RandomForest,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9947089947089948,12
12,76,RandomForest,CPTAC,,,,,,12
12,76,SVM,Train (TCGA),0.9910714285714286,1.0,0.9791666666666666,0.9894736842105263,0.9990234375,12
12,76,SVM,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9911816578483246,12
12,76,SVM,CPTAC,,,,,,12
12,76,KNN,Train (TCGA),0.9732142857142857,1.0,0.9375,0.967741935483871,0.9972330729166666,12
12,76,KNN,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9955908289241623,12
12,76,KNN,CPTAC,,,,,,12
12,76,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,76,GradientBoosting,Test (TCGA),0.9166666666666666,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9488536155202821,12
12,76,GradientBoosting,CPTAC,,,,,,12
12,77,LogisticRegression,Train (TCGA),0.9732142857142857,0.9591836734693877,0.9791666666666666,0.9690721649484536,0.998046875,12
12,77,LogisticRegression,Test (TCGA),0.8958333333333334,0.8076923076923077,1.0,0.8936170212765957,0.998236331569665,12
12,77,LogisticRegression,CPTAC,,,,,,12
12,77,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,77,RandomForest,Test (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,77,RandomForest,CPTAC,,,,,,12
12,77,SVM,Train (TCGA),0.9910714285714286,1.0,0.9791666666666666,0.9894736842105263,1.0,12
12,77,SVM,Test (TCGA),0.9583333333333334,0.9130434782608695,1.0,0.9545454545454546,1.0,12
12,77,SVM,CPTAC,,,,,,12
12,77,KNN,Train (TCGA),0.9910714285714286,1.0,0.9791666666666666,0.9894736842105263,0.9996744791666666,12
12,77,KNN,Test (TCGA),0.9583333333333334,0.9130434782608695,1.0,0.9545454545454546,0.9814814814814815,12
12,77,KNN,CPTAC,,,,,,12
12,77,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,77,GradientBoosting,Test (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,77,GradientBoosting,CPTAC,,,,,,12
12,78,LogisticRegression,Train (TCGA),0.9821428571428571,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9977213541666666,12
12,78,LogisticRegression,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9947089947089947,12
12,78,LogisticRegression,CPTAC,,,,,,12
12,78,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,78,RandomForest,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.9982363315696648,12
12,78,RandomForest,CPTAC,,,,,,12
12,78,SVM,Train (TCGA),0.9732142857142857,0.9787234042553191,0.9583333333333334,0.968421052631579,0.9993489583333334,12
12,78,SVM,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,1.0,12
12,78,SVM,CPTAC,,,,,,12
12,78,KNN,Train (TCGA),0.9732142857142857,0.9787234042553191,0.9583333333333334,0.968421052631579,0.9983723958333334,12
12,78,KNN,Test (TCGA),0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,1.0,12
12,78,KNN,CPTAC,,,,,,12
12,78,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,78,GradientBoosting,Test (TCGA),0.8958333333333334,0.8636363636363636,0.9047619047619048,0.8837209302325582,0.9259259259259258,12
12,78,GradientBoosting,CPTAC,,,,,,12
12,79,LogisticRegression,Train (TCGA),0.9464285714285714,0.9375,0.9375,0.9375,0.9954427083333334,12
